"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2007_002094_Square_(2000, 0.04, 0.01).png","0.9316","0.9805","38.5926","0.7145","0.9979","0.9896","0.0170","0.0169","0.9580","0.2097","20.3318"
"2007_002094_Square_(2000, 0.04, 0.02).png","0.7898","0.9446","34.1569","0.4690","0.9936","0.9695","0.0459","0.0447","0.8848","0.2800","36.4223"
"2007_002094_Square_(2000, 0.04, 0.03).png","0.6046","0.8784","30.0787","0.3102","0.9841","0.9322","0.0917","0.0890","0.7679","0.3486","53.8013"
"2007_002094_Square_(2000, 0.08, 0.01).png","0.9358","0.9826","38.5922","0.7337","0.9981","0.9907","0.0150","0.0152","0.9577","0.2017","16.7896"
"2007_002094_Square_(2000, 0.08, 0.02).png","0.7898","0.9446","34.1569","0.4690","0.9936","0.9695","0.0459","0.0447","0.8848","0.2800","36.4223"
"2007_002094_Square_(2000, 0.08, 0.03).png","0.6046","0.8784","30.0787","0.3102","0.9841","0.9322","0.0917","0.0890","0.7679","0.3486","53.8013"
"2007_002094_Square_(2000, 0.4, 0.03).png","0.6046","0.8784","30.0787","0.3102","0.9841","0.9322","0.0917","0.0890","0.7679","0.3486","53.8013"
"2007_002094_Square_(2000, 0.4, 0.06).png","0.3260","0.7165","24.6466","0.1595","0.9513","0.8346","0.1818","0.1751","0.5540","0.4503","79.9083"
"2007_002094_Square_(2000, 0.4, 0.09).png","0.1880","0.5709","20.9898","0.0965","0.9069","0.7349","0.2453","0.2359","0.4087","0.5224","96.9642"
"2007_002094_Square_(2000, 0.4, 0.12).png","0.1239","0.4674","18.4471","0.0669","0.8651","0.6577","0.2820","0.2721","0.3204","0.5769","109.7674"
"2007_002094_Square_(2000, 0.6, 0.03).png","0.6046","0.8784","30.0787","0.3102","0.9841","0.9322","0.0917","0.0890","0.7679","0.3486","53.8013"
"2007_002094_Square_(2000, 0.8, 0.03).png","0.6046","0.8784","30.0787","0.3102","0.9841","0.9322","0.0917","0.0890","0.7679","0.3486","53.8013"
"2007_002099_Square_(2000, 0.005, 0.01).png","0.9290","0.9807","38.5893","0.6985","0.9981","0.9923","0.0154","0.0165","0.9612","0.2037","13.9286"
"2007_002099_Square_(2000, 0.005, 0.02).png","0.8244","0.9513","34.1535","0.5184","0.9946","0.9790","0.0400","0.0418","0.8971","0.2673","32.8672"
"2007_002099_Square_(2000, 0.005, 0.03).png","0.6673","0.8936","30.0742","0.3654","0.9858","0.9493","0.0857","0.0867","0.7768","0.3411","53.8935"
"2007_002099_Square_(2000, 0.01, 0.01).png","0.9323","0.9812","38.5894","0.7104","0.9980","0.9927","0.0148","0.0160","0.9620","0.2007","14.1905"
"2007_002099_Square_(2000, 0.01, 0.02).png","0.8244","0.9513","34.1535","0.5184","0.9946","0.9790","0.0400","0.0418","0.8971","0.2673","32.8672"
"2007_002099_Square_(2000, 0.01, 0.03).png","0.6673","0.8936","30.0742","0.3654","0.9858","0.9493","0.0857","0.0867","0.7768","0.3411","53.8935"
"2007_002099_Square_(2000, 0.04, 0.01).png","0.9464","0.9844","38.5896","0.7583","0.9983","0.9936","0.0140","0.0149","0.9630","0.1938","13.9122"
"2007_002099_Square_(2000, 0.04, 0.02).png","0.8244","0.9513","34.1535","0.5184","0.9946","0.9790","0.0400","0.0418","0.8971","0.2673","32.8672"
"2007_002099_Square_(2000, 0.04, 0.03).png","0.6673","0.8936","30.0742","0.3654","0.9858","0.9493","0.0857","0.0867","0.7768","0.3411","53.8935"
"2007_002099_Square_(2000, 0.08, 0.01).png","0.9569","0.9862","38.5893","0.7962","0.9987","0.9941","0.0132","0.0142","0.9631","0.1885","13.8280"
"2007_002099_Square_(2000, 0.08, 0.02).png","0.8244","0.9513","34.1535","0.5184","0.9946","0.9790","0.0400","0.0418","0.8971","0.2673","32.8672"
"2007_002099_Square_(2000, 0.08, 0.03).png","0.6673","0.8936","30.0742","0.3654","0.9858","0.9493","0.0857","0.0867","0.7768","0.3411","53.8935"
"2007_002099_Square_(2000, 0.4, 0.03).png","0.6673","0.8936","30.0742","0.3654","0.9858","0.9493","0.0857","0.0867","0.7768","0.3411","53.8935"
"2007_002099_Square_(2000, 0.4, 0.06).png","0.4164","0.7535","24.6281","0.2032","0.9540","0.8643","0.1819","0.1788","0.5442","0.4520","84.2720"
"2007_002099_Square_(2000, 0.4, 0.09).png","0.2741","0.6268","20.9835","0.1262","0.9119","0.7740","0.2516","0.2464","0.3934","0.5306","103.8206"
"2007_002099_Square_(2000, 0.4, 0.12).png","0.1975","0.5341","18.4965","0.0870","0.8729","0.7009","0.2916","0.2865","0.3058","0.5883","117.2282"
"2007_002099_Square_(2000, 0.6, 0.03).png","0.6673","0.8936","30.0742","0.3654","0.9858","0.9493","0.0857","0.0867","0.7768","0.3411","53.8935"
"2007_002099_Square_(2000, 0.8, 0.03).png","0.6673","0.8936","30.0742","0.3654","0.9858","0.9493","0.0857","0.0867","0.7768","0.3411","53.8935"
"2007_002293_Square_(2000, 0.005, 0.01).png","0.9435","0.9871","38.6256","0.7804","0.9984","0.9957","0.0124","0.0134","0.9706","0.1877","9.9747"
"2007_002293_Square_(2000, 0.005, 0.02).png","0.8601","0.9669","34.1971","0.6304","0.9954","0.9883","0.0333","0.0347","0.9227","0.2475","27.0959"
"2007_002293_Square_(2000, 0.005, 0.03).png","0.7286","0.9274","30.1279","0.4836","0.9885","0.9724","0.0725","0.0730","0.8350","0.3153","44.6246"
"2007_002293_Square_(2000, 0.01, 0.01).png","0.9441","0.9874","38.6251","0.7835","0.9984","0.9958","0.0122","0.0132","0.9712","0.1865","10.2509"
