file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2009_003995_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2009_004038_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2009_004263_DeepFool_60.png",0.9999993,0.9999998,79.54869,0.999995,0.99999994,0.9999999,3.5496957e-06,5.802442e-06,1.0000002,0.011229977
"2009_004274_DeepFool_60.png",0.9999998,1.0,79.89926,0.9999943,1.0,1.0,1.0192163e-06,1.9598829e-06,1.0000002,0.008037658
"2009_004319_DeepFool_60.png",0.9999998,1.0,79.93259,0.9999992,1.0,1.0,1.2952831e-06,2.9665184e-06,0.99999845,0.0076277093
"2009_004709_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2009_004737_DeepFool_60.png",0.9999988,0.9999998,78.46385,0.9999675,0.99999994,0.9999995,4.224749e-06,7.723361e-06,0.9999945,0.014154462
"2009_004979_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
"2009_005008_DeepFool_60.png",0.9999995,0.9999998,79.71249,1.0000057,1.0,0.99999994,3.4966079e-06,4.433674e-06,1.0000024,0.010568729
"2009_005170_DeepFool_60.png",1.0,1.0,79.94934,0.9999995,1.0,1.0,5.4539197e-07,1.3074795e-06,1.0000002,0.0062098266
"2010_000132_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2010_000202_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2010_000399_DeepFool_60.png",0.99994606,0.99999076,69.13809,0.9995001,0.9999982,0.9999955,0.00014702346,0.0001839728,0.9999535,0.042939812
"2010_000567_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2010_000712_DeepFool_60.png",0.99996024,0.99999213,71.87685,0.9996554,0.9999987,0.9999946,7.554661e-05,9.628871e-05,0.9999809,0.038499396
"2010_000971_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2010_001134_DeepFool_60.png",0.99995327,0.9999931,69.66301,0.9995455,0.99999815,0.9999947,7.0869384e-05,9.114776e-05,0.9999789,0.038598612
"2010_001273_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
"2010_001356_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2010_001486_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2010_001514_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
