file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2011_002252_OnePixel_(10, 40).png,0.99915713,0.9996828,51.449577,0.9941756,0.9999182,0.9997919,0.007298676,0.007005997,0.9994722,0.094063595
2011_002252_OnePixel_(100, 50).png,0.9923541,0.99766314,42.181168,0.9549488,0.999497,0.9986366,0.020522613,0.01945149,0.9958436,0.16006492
2011_002252_OnePixel_(300, 80).png,0.97874045,0.9937439,37.40577,0.88387084,0.9984033,0.9955253,0.035294145,0.03322294,0.98515284,0.20750043
2011_002252_OnePixel_(50, 40).png,0.9957218,0.99863,44.89073,0.9767838,0.9997598,0.9992928,0.015525881,0.014639547,0.9979466,0.13834399
2011_002260_OnePixel_(10, 40).png,0.9992892,0.99978656,53.213352,0.99610066,0.99998903,0.9999122,0.0033920081,0.0039021391,0.999745,0.075750835
2011_002260_OnePixel_(100, 50).png,0.99275064,0.9976591,42.008965,0.96313787,0.9994129,0.9990678,0.01643237,0.015722644,0.9960965,0.14684945
2011_002260_OnePixel_(50, 40).png,0.9962163,0.9988326,45.169037,0.9802969,0.99978024,0.9994902,0.013076495,0.012691286,0.99785155,0.1302469
2011_002265_OnePixel_(10, 40).png,0.999104,0.9997878,52.091805,0.9952663,0.99993956,0.99984217,0.005582702,0.00569908,0.99963003,0.08485012
2011_002265_OnePixel_(100, 50).png,0.99306405,0.99867404,43.142677,0.96950215,0.9996851,0.99926865,0.010394304,0.011762619,0.9970282,0.12637417
2011_002265_OnePixel_(50, 40).png,0.9958997,0.99893415,45.17559,0.980825,0.99973863,0.99937147,0.011412434,0.011446375,0.998391,0.120006554
2011_002313_OnePixel_(10, 40).png,0.99933547,0.99980134,53.045197,0.9960648,0.99994,0.99984086,0.005582844,0.0053491825,0.9995385,0.08616748
2011_002313_OnePixel_(100, 50).png,0.992815,0.9978758,42.6181,0.96239793,0.9995504,0.9988992,0.016403522,0.0159349,0.9962934,0.14557004
2011_002313_OnePixel_(300, 80).png,0.98010314,0.9943029,37.870975,0.892874,0.998473,0.9964798,0.029335057,0.028226329,0.98676336,0.19417067
2011_002313_OnePixel_(50, 40).png,0.99659395,0.9988817,44.992485,0.9791994,0.99973226,0.99933666,0.012891797,0.012168656,0.997805,0.12757543
2011_002407_OnePixel_(10, 40).png,0.9991946,0.999679,53.771698,0.994185,0.99994504,0.9998601,0.008402118,0.00752832,0.9997761,0.0995974
2011_002407_OnePixel_(100, 50).png,0.99120444,0.9969326,42.15352,0.9396884,0.9994396,0.99792075,0.023259187,0.0218684,0.9947994,0.16792348
2011_002407_OnePixel_(50, 40).png,0.99518466,0.99831665,44.877563,0.97070324,0.999711,0.99905753,0.017287249,0.015959838,0.997241,0.14472555
2011_002457_OnePixel_(10, 40).png,0.9990462,0.9996861,50.651703,0.9956352,0.99995196,0.99992883,0.0073941834,0.0069758743,0.99957544,0.09498478
2011_002457_OnePixel_(100, 50).png,0.99515665,0.9988024,42.37948,0.9694766,0.99969697,0.9991495,0.013438862,0.013609671,0.99634373,0.13609895
2011_002457_OnePixel_(300, 80).png,0.98300904,0.9955218,37.143612,0.90829104,0.9987417,0.99613804,0.026733296,0.026430726,0.9893111,0.18778242
2011_002457_OnePixel_(50, 40).png,0.9972408,0.9992703,45.348686,0.98588294,0.99984103,0.9996185,0.009349482,0.00976194,0.998558,0.1154353
2011_002461_OnePixel_(10, 40).png,0.99899167,0.99959433,52.646713,0.9904964,0.99993354,0.9997314,0.0062588383,0.0061249956,0.9995776,0.09015131
2011_002461_OnePixel_(100, 50).png,0.99168795,0.99733305,44.11745,0.9266548,0.99962884,0.9980807,0.015261272,0.01588101,0.9957355,0.14630578
2011_002461_OnePixel_(50, 40).png,0.9953505,0.9983679,46.492725,0.9578577,0.99970937,0.9989554,0.012639083,0.012568293,0.9977313,0.12863046
2011_002514_OnePixel_(10, 40).png,0.9989616,0.9996986,50.98368,0.99365455,0.99989885,0.9997798,0.009922483,0.008863623,0.99898183,0.10642086
2011_002514_OnePixel_(100, 50).png,0.99283314,0.99804723,42.651752,0.9587153,0.9994147,0.99890065,0.017721355,0.017033681,0.9949782,0.15059374
2011_002514_OnePixel_(50, 40).png,0.9958552,0.9986889,45.329018,0.9794397,0.99971116,0.99948436,0.015648397,0.014349632,0.9982317,0.14019929
2011_002531_OnePixel_(10, 40).png,0.9991726,0.9997151,53.08096,0.9950365,0.99994284,0.9998355,0.0062161726,0.005926447,0.9995367,0.089725226
2011_002531_OnePixel_(100, 50).png,0.9928199,0.9976899,42.75841,0.95624727,0.99967605,0.99865353,0.01809625,0.017235681,0.9956662,0.15437523
2011_002531_OnePixel_(50, 40).png,0.99623394,0.9987978,45.729225,0.9751689,0.9997179,0.9993202,0.014648596,0.013760237,0.9979019,0.1350526
2011_002560_OnePixel_(10, 40).png,0.9990098,0.99971926,52.20936,0.99618423,0.9999123,0.999837,0.007147252,0.0068179048,0.99963003,0.093222655
2011_002560_OnePixel_(100, 50).png,0.9939457,0.998505,42.787575,0.9673667,0.99948376,0.9986241,0.017901754,0.017233795,0.99566036,0.15123072
2011_002560_OnePixel_(300, 80).png,0.9823222,0.9958656,37.88311,0.9105907,0.9986499,0.99675065,0.02608182,0.025859248,0.98934335,0.1867019
2011_002560_OnePixel_(50, 40).png,0.99665165,0.99912727,45.443226,0.984289,0.9996661,0.9995555,0.011405577,0.011327664,0.99846685,0.12461255
2011_002590_OnePixel_(10, 40).png,0.9988226,0.999407,49.02083,0.9947745,0.99987334,0.9997615,0.012576305,0.0107825,0.9994996,0.1143082
2011_002590_OnePixel_(100, 50).png,0.99279225,0.99748385,40.84627,0.95571136,0.9995077,0.99851483,0.02276643,0.021126246,0.9948032,0.16462113
2011_002590_OnePixel_(50, 40).png,0.99575114,0.99827325,43.42566,0.9758548,0.9997695,0.9994869,0.0181779,0.016525848,0.9975122,0.14538589
2011_002594_OnePixel_(10, 40).png,0.9991138,0.9997549,52.65716,0.995447,0.99995065,0.9998287,0.0062495368,0.0059152055,0.99948007,0.088849746
2011_002594_OnePixel_(100, 50).png,0.99291986,0.99811685,43.167503,0.9627716,0.99961174,0.99887425,0.013921241,0.01418454,0.9965428,0.14068
2011_002594_OnePixel_(50, 40).png,0.99627864,0.9989574,45.77324,0.9783933,0.9997405,0.99907607,0.014276373,0.013383369,0.99750066,0.13185143
2011_002601_OnePixel_(10, 40).png,0.9988043,0.99953026,50.02125,0.9930358,0.9998861,0.99973375,0.009665857,0.008850811,0.9994665,0.1053064
2011_002601_OnePixel_(100, 50).png,0.9922306,0.9974394,42.346764,0.95381373,0.99939275,0.99868685,0.02063766,0.01923358,0.9953134,0.15744579
2011_002601_OnePixel_(50, 40).png,0.99587286,0.99846077,44.655647,0.9736062,0.99968755,0.9992035,0.015699092,0.014735574,0.99733603,0.13751088
2011_002687_OnePixel_(10, 40).png,0.999369,0.9998287,50.40214,0.99664015,0.99996,0.9997419,0.005880025,0.005260737,0.99964947,0.08380479
2011_002687_OnePixel_(100, 50).png,0.9951879,0.9988262,42.467186,0.97495437,0.9996376,0.99894077,0.014574888,0.013645659,0.9963147,0.13716803
2011_002687_OnePixel_(300, 80).png,0.9858556,0.99667567,38.12842,0.92002773,0.9989248,0.99756587,0.023663266,0.023009941,0.98958254,0.17893109
2011_002687_OnePixel_(50, 40).png,0.9973575,0.9993783,45.912407,0.98573476,0.99974364,0.9993235,0.009096686,0.008918736,0.9986728,0.11369723
2011_002697_OnePixel_(10, 40).png,0.998964,0.99957746,50.49212,0.994327,0.99982136,0.999817,0.009830491,0.008740796,0.99956185,0.103647254
2011_002697_OnePixel_(100, 50).png,0.9918286,0.99736464,41.454758,0.9590805,0.99926233,0.9987759,0.02004694,0.019183194,0.9959692,0.15848893
2011_002697_OnePixel_(50, 40).png,0.9964029,0.9988892,44.842194,0.98110247,0.9997167,0.99932295,0.015285022,0.014202214,0.99781454,0.13442694
2011_002699_OnePixel_(10, 40).png,0.99918187,0.99974406,51.611298,0.995097,0.99993235,0.9998833,0.005998892,0.005711788,0.9995598,0.08795689
2011_002699_OnePixel_(100, 50).png,0.99250257,0.997856,42.907413,0.9631945,0.99964434,0.99897957,0.015308668,0.015112521,0.9957471,0.14325266
2011_002699_OnePixel_(50, 40).png,0.9962747,0.9989563,45.535397,0.9792763,0.99973744,0.9993956,0.013278176,0.012512835,0.997154,0.128429
2011_002717_OnePixel_(10, 40).png,0.9992956,0.9997778,52.888016,0.99593663,0.99991477,0.9998956,0.007333451,0.006805136,0.9997276,0.091323495
2011_002717_OnePixel_(100, 50).png,0.99355984,0.99859715,42.819996,0.96823174,0.9996514,0.9991879,0.012275427,0.0128116775,0.9966376,0.1350493
2011_002717_OnePixel_(50, 40).png,0.9967109,0.9991781,45.54325,0.98267174,0.99972385,0.99955744,0.010284249,0.010532256,0.9977817,0.11943667
2011_002723_OnePixel_(10, 40).png,0.9991344,0.99965894,50.865143,0.99390197,0.99990976,0.99981135,0.008133919,0.007361017,0.9995521,0.0988347
2011_002723_OnePixel_(100, 50).png,0.9921214,0.9975493,42.01293,0.95441496,0.99940014,0.99823105,0.022050159,0.020462206,0.9942108,0.16418032
2011_002723_OnePixel_(50, 40).png,0.9957411,0.99838626,44.96697,0.9744976,0.99965423,0.9992858,0.019083397,0.017114481,0.9979679,0.14912106
2011_002750_OnePixel_(10, 40).png,0.99934816,0.9998469,53.153606,0.99603945,0.9999487,0.99986076,0.0051731216,0.005075329,0.9995112,0.08242552
2011_002750_OnePixel_(100, 50).png,0.99451894,0.9984065,42.746395,0.9653976,0.9994677,0.9991574,0.01655159,0.015880106,0.99556404,0.1455701
2011_002750_OnePixel_(300, 80).png,0.9832759,0.9953875,38.054512,0.9042882,0.9984162,0.9968182,0.028580539,0.027389536,0.9881665,0.19147465
2011_002750_OnePixel_(50, 40).png,0.9969181,0.99912345,46.046413,0.98190975,0.9996556,0.9994394,0.0129825305,0.0125484485,0.99765176,0.12923078
2011_002751_OnePixel_(10, 40).png,0.99908304,0.9997654,50.93035,0.99436146,0.9999273,0.9997957,0.009002482,0.007947707,0.999262,0.099432394
2011_002751_OnePixel_(100, 50).png,0.9922325,0.9975678,41.816856,0.95607257,0.9992524,0.99850786,0.022064319,0.020301225,0.9949744,0.16325046
2011_002751_OnePixel_(300, 80).png,0.97829115,0.99354476,37.560722,0.89084387,0.998609,0.9967765,0.03347737,0.0311367,0.9873481,0.20250124
2011_002751_OnePixel_(50, 40).png,0.99662006,0.9990461,45.550827,0.9787543,0.99976575,0.9993808,0.0132747665,0.012302875,0.99764603,0.12835756
2011_002752_OnePixel_(10, 40).png,0.9993644,0.9998595,54.091877,0.9929701,0.99996006,0.999806,0.0055756853,0.005498659,0.99906933,0.086890265
2011_002752_OnePixel_(100, 50).png,0.99168795,0.9972967,43.425545,0.9384909,0.9995458,0.9983942,0.01679602,0.01664958,0.9962858,0.15317246
2011_002752_OnePixel_(50, 40).png,0.9963393,0.9988677,46.331707,0.9674292,0.9996852,0.99913526,0.010214966,0.010740919,0.99775654,0.12094808
2011_002756_OnePixel_(10, 40).png,0.9992331,0.9997544,53.998013,0.99438703,0.9999699,0.9998967,0.0039419853,0.004226196,0.99969625,0.077353425
2011_002756_OnePixel_(100, 50).png,0.99311554,0.9981803,44.106136,0.9540579,0.9995402,0.9988249,0.012999548,0.013592499,0.9950958,0.13791151
2011_002756_OnePixel_(50, 40).png,0.9962813,0.9988395,47.045483,0.9748655,0.9997781,0.9992573,0.009110929,0.009541983,0.9978012,0.11672328
2011_002808_OnePixel_(10, 40).png,0.9992312,0.9998188,53.562943,0.9952036,0.99995357,0.9998175,0.004952898,0.005137481,0.9995325,0.08478794
2011_002808_OnePixel_(100, 50).png,0.99275845,0.9981672,42.59048,0.9621596,0.9995744,0.9988193,0.015500852,0.015340767,0.9956103,0.14470908
2011_002808_OnePixel_(50, 40).png,0.99653196,0.9990861,45.988064,0.9821224,0.99986523,0.99967676,0.009037714,0.009418762,0.9982921,0.11622721
2011_002810_OnePixel_(10, 40).png,0.99943686,0.999891,52.260517,0.9957222,0.99992174,0.9998448,0.006297872,0.0058219694,0.99931264,0.08788995
2011_002810_OnePixel_(100, 50).png,0.9933034,0.9982691,41.87523,0.96731037,0.9994361,0.9985701,0.018372178,0.017433055,0.9957318,0.15222129
2011_002810_OnePixel_(50, 40).png,0.9972362,0.99936366,45.490307,0.9827495,0.9997658,0.9994457,0.01172471,0.011372978,0.9974116,0.122079946
2011_002887_OnePixel_(10, 40).png,0.99907815,0.9997258,51.80963,0.9954357,0.9999122,0.99985063,0.0064502317,0.0061202524,0.999523,0.09118599
2011_002887_OnePixel_(100, 50).png,0.99325275,0.9980368,42.52372,0.96074677,0.99958426,0.99863183,0.01627958,0.015732553,0.99548113,0.14600569
2011_002887_OnePixel_(50, 40).png,0.9965224,0.99894655,45.75941,0.9803901,0.9997816,0.9994287,0.008981823,0.009580319,0.99675333,0.114175506
2011_002913_OnePixel_(10, 40).png,0.9992287,0.9998021,51.870865,0.99551105,0.9999449,0.9998885,0.0049701845,0.005142513,0.99951893,0.0827184
2011_002913_OnePixel_(100, 50).png,0.99317586,0.998407,42.016792,0.9649626,0.9995902,0.99903214,0.01506347,0.0149430735,0.99489355,0.14138636
2011_002913_OnePixel_(300, 80).png,0.98330164,0.9961969,38.092712,0.9151999,0.99881226,0.99668485,0.027299313,0.026102444,0.9893793,0.18744129
2011_002913_OnePixel_(50, 40).png,0.99638295,0.99910533,45.104336,0.9802049,0.99967855,0.9992188,0.0149543695,0.013580131,0.99713093,0.13364933
2011_002938_OnePixel_(10, 40).png,0.9990767,0.9997613,51.51375,0.9956478,0.9998595,0.99971926,0.00705544,0.0067207683,0.99960274,0.08934059
2011_002938_OnePixel_(100, 50).png,0.9944801,0.99886674,42.67222,0.96988285,0.99956983,0.9988854,0.014112826,0.013974356,0.9969526,0.13514212
2011_002938_OnePixel_(50, 40).png,0.9969887,0.99922156,45.06095,0.98572695,0.9998262,0.9994668,0.010166837,0.009995549,0.9985269,0.11409352
2011_002942_OnePixel_(10, 40).png,0.9990603,0.9996604,53.22842,0.9945797,0.9999067,0.9998762,0.0087954085,0.007931284,0.9997119,0.10382689
2011_002942_OnePixel_(100, 50).png,0.99318624,0.9981799,43.31285,0.9599702,0.99959517,0.9984386,0.01719302,0.016727911,0.9947511,0.15159696
2011_002942_OnePixel_(50, 40).png,0.9961437,0.99881077,46.092266,0.9800307,0.9997745,0.99946177,0.013040676,0.012407897,0.99798924,0.13038732
2011_002947_OnePixel_(10, 40).png,0.9992637,0.9998207,53.315857,0.9964824,0.99996024,0.9998797,0.0061765295,0.0059715505,0.9993262,0.08689043
2011_002947_OnePixel_(100, 50).png,0.9923643,0.9977989,42.81154,0.9598286,0.9996068,0.99909544,0.018010553,0.01687321,0.9966992,0.1526463
2011_002947_OnePixel_(50, 40).png,0.9958724,0.9988038,45.600628,0.9766939,0.9997024,0.99916506,0.01597594,0.014651409,0.9962721,0.13863586
2011_002985_OnePixel_(10, 40).png,0.9989984,0.99970376,50.936054,0.99531126,0.9999429,0.9997776,0.0076639703,0.007140555,0.99941,0.0954877
2011_002985_OnePixel_(100, 50).png,0.99314976,0.99810255,42.084007,0.95883733,0.9995205,0.99884534,0.01676294,0.016527014,0.9949205,0.14769043
2011_002985_OnePixel_(50, 40).png,0.99678564,0.9991326,45.114635,0.9792793,0.9997595,0.99925673,0.012471944,0.012035569,0.9976982,0.12394646
2011_002992_OnePixel_(10, 40).png,0.99905676,0.9996549,52.30339,0.9952218,0.9999329,0.9999269,0.0059986813,0.0058611655,0.99964947,0.08939761
2011_002992_OnePixel_(100, 50).png,0.99239254,0.9976592,42.347015,0.953947,0.99957526,0.9987094,0.016950114,0.016452394,0.99459916,0.15005378
2011_002992_OnePixel_(300, 80).png,0.9768779,0.9926664,37.368927,0.8700523,0.9985669,0.9959525,0.03555413,0.033140395,0.98318624,0.20974787
2011_002992_OnePixel_(50, 40).png,0.9955139,0.99855393,44.828255,0.9725367,0.99973875,0.9990845,0.018322032,0.016531859,0.9974232,0.1490464
2011_002996_OnePixel_(10, 40).png,0.9990822,0.9996462,52.286865,0.99391353,0.99992484,0.99985915,0.009168741,0.008389474,0.99948007,0.10343726
2011_002996_OnePixel_(100, 50).png,0.9898677,0.9964785,40.502747,0.94556546,0.999062,0.9979163,0.029542865,0.026748598,0.9938479,0.18215159
2011_002996_OnePixel_(50, 40).png,0.9955324,0.998362,44.42873,0.9756252,0.9997141,0.99933624,0.018101934,0.0166634,0.99784005,0.14536008
2011_003002_OnePixel_(10, 40).png,0.9991609,0.9996955,52.836617,0.9954555,0.99994665,0.99990195,0.007879325,0.007202615,0.9996205,0.09669915
2011_003002_OnePixel_(100, 50).png,0.9924411,0.99777,42.3872,0.9642817,0.99946254,0.9986163,0.017133202,0.016282763,0.9959768,0.14804015
2011_003002_OnePixel_(50, 40).png,0.9960575,0.9986069,45.45393,0.9795835,0.9997034,0.9994911,0.015210487,0.013953357,0.99844337,0.13739938
2011_003011_OnePixel_(10, 40).png,0.9993137,0.9998236,53.49798,0.99466574,0.9999415,0.99993205,0.0037959279,0.0042801737,0.999523,0.07468366
2011_003011_OnePixel_(100, 50).png,0.99233353,0.99775183,43.195858,0.9623138,0.9996414,0.9989896,0.011641425,0.012502889,0.9962162,0.13055359
2011_003011_OnePixel_(50, 40).png,0.9963523,0.99897265,46.773914,0.98369616,0.9998653,0.9996237,0.00691532,0.0076785753,0.998735,0.10610606
2011_003030_OnePixel_(10, 40).png,0.99956864,0.99991816,53.78037,0.99738157,0.9999842,0.99993503,0.0018569301,0.002530383,0.9996243,0.06558089
2011_003030_OnePixel_(100, 50).png,0.993668,0.99786127,43.925095,0.95753026,0.9995708,0.99875075,0.017603831,0.016351638,0.9960829,0.14865726
2011_003030_OnePixel_(50, 40).png,0.9967612,0.99895567,45.87352,0.9750521,0.99976665,0.9991911,0.013453607,0.012366305,0.9972547,0.13076364
2011_003034_OnePixel_(10, 40).png,0.998755,0.99951524,50.71007,0.99317336,0.9999294,0.999741,0.009183551,0.008484538,0.99919003,0.102550626
2011_003034_OnePixel_(100, 50).png,0.9911988,0.9968702,41.380238,0.9425174,0.99900097,0.9978837,0.028541228,0.025579436,0.9934584,0.18085635
2011_003034_OnePixel_(300, 80).png,0.9729602,0.9893619,36.470226,0.84623456,0.9970953,0.993724,0.05015065,0.04496572,0.98185086,0.23951633
2011_003034_OnePixel_(50, 40).png,0.9956119,0.99845314,44.043602,0.9729372,0.99960744,0.99889654,0.017967083,0.016471952,0.9959885,0.1454602
2011_003039_OnePixel_(10, 40).png,0.9988713,0.999575,50.34162,0.99373496,0.99975604,0.99967295,0.0089010745,0.008107759,0.99929893,0.10271091
2011_003039_OnePixel_(100, 50).png,0.99312687,0.99793994,43.050137,0.95943207,0.99931467,0.9988024,0.018259615,0.017328477,0.99547136,0.15051563
2011_003039_OnePixel_(50, 40).png,0.9956907,0.9986917,45.000168,0.9725641,0.9993494,0.99929976,0.0131502645,0.013173299,0.99724495,0.12949912
2011_003074_OnePixel_(10, 40).png,0.99918765,0.99975383,51.038223,0.9959458,0.9999624,0.99993527,0.009384167,0.008104247,0.9996107,0.101843394
2011_003074_OnePixel_(100, 50).png,0.99321955,0.9978547,41.84746,0.96314573,0.9995481,0.999359,0.019371621,0.018115355,0.9962934,0.15281527
2011_003074_OnePixel_(50, 40).png,0.9968819,0.9989883,45.084553,0.9816622,0.99975944,0.99976623,0.014442333,0.013289999,0.9982066,0.13162157
2011_003079_OnePixel_(10, 40).png,0.99918485,0.9997195,53.602745,0.9928079,0.9999482,0.9998172,0.0056674215,0.0055062314,0.99950355,0.085187
2011_003079_OnePixel_(100, 50).png,0.99060524,0.9962522,42.021984,0.9394558,0.9995126,0.99832314,0.01500633,0.015096041,0.99584156,0.14421375
2011_003079_OnePixel_(300, 80).png,0.97499573,0.99137014,38.13987,0.8540593,0.9982974,0.9958914,0.024980502,0.02469358,0.988034,0.1830788
2011_003079_OnePixel_(50, 40).png,0.99549985,0.99817556,45.18155,0.9734578,0.99973196,0.99936366,0.011357933,0.010992373,0.99843776,0.12363078
2011_003111_OnePixel_(10, 40).png,0.99919367,0.9997608,55.34896,0.99035645,0.99995506,0.99970245,0.005767733,0.005627984,0.99966514,0.08809504
2011_003111_OnePixel_(100, 50).png,0.99202824,0.99749124,44.02145,0.9178644,0.9994025,0.99781007,0.015945794,0.015954439,0.99473184,0.14955163
2011_003111_OnePixel_(300, 80).png,0.9771451,0.99269855,39.47324,0.7927713,0.9985073,0.99415636,0.026695462,0.026551053,0.9858933,0.19318506
2011_003111_OnePixel_(50, 40).png,0.9960937,0.9987924,46.705517,0.953802,0.99967927,0.9987331,0.013284163,0.012682154,0.99482244,0.13094375
2011_003121_OnePixel_(10, 40).png,0.99924225,0.9997568,53.256283,0.99590945,0.99996483,0.99985343,0.0054363403,0.0053888797,0.9997021,0.083957314
2011_003121_OnePixel_(100, 50).png,0.99369895,0.9983001,42.744328,0.9675789,0.9995854,0.9987443,0.01404307,0.014089623,0.9957355,0.13899288
2011_003121_OnePixel_(300, 80).png,0.98247945,0.99553126,38.215042,0.9070017,0.99855137,0.9966822,0.024164056,0.024305021,0.9892333,0.18110567
2011_003121_OnePixel_(50, 40).png,0.9967786,0.9991199,45.86699,0.9817697,0.99984115,0.99951345,0.009962732,0.010182351,0.9981367,0.11692878
2011_003169_OnePixel_(10, 40).png,0.99903834,0.9997565,50.90959,0.9953879,0.9999364,0.9998495,0.006005072,0.006109092,0.999336,0.0903853
2011_003169_OnePixel_(100, 50).png,0.9949374,0.9987664,42.670666,0.96818304,0.9995447,0.9988968,0.012907668,0.013367071,0.9958533,0.13848367
2011_003169_OnePixel_(300, 80).png,0.98433685,0.9958956,37.82778,0.91323406,0.99912566,0.99776727,0.0209721,0.021548163,0.9884295,0.17747843
2011_003169_OnePixel_(50, 40).png,0.99745345,0.99927795,45.413013,0.9877429,0.99986845,0.999637,0.007948682,0.007826365,0.9976325,0.10966822
2011_003176_OnePixel_(10, 40).png,0.99903196,0.9996864,51.709614,0.9952742,0.99993944,0.9998317,0.0049372413,0.005082058,0.9996205,0.08592871
2011_003176_OnePixel_(100, 50).png,0.99367714,0.99808776,43.708195,0.95634454,0.9997065,0.9989043,0.013788959,0.0140357325,0.9955602,0.14200929
2011_003176_OnePixel_(300, 80).png,0.978198,0.9933677,38.40361,0.8754377,0.9987861,0.9961671,0.027077723,0.02695757,0.98537254,0.192404
2011_003176_OnePixel_(50, 40).png,0.9962484,0.99878955,46.111717,0.9764354,0.9998215,0.999433,0.012819263,0.012273709,0.9981698,0.1323923
2011_003183_OnePixel_(10, 40).png,0.99934995,0.99985313,54.42194,0.9966722,0.99997365,0.99982893,0.004406844,0.004673729,0.9996125,0.079947725
2011_003183_OnePixel_(100, 50).png,0.9929654,0.99794114,43.011375,0.96141666,0.99965644,0.99895376,0.015859548,0.015741613,0.995192,0.14652176
2011_003183_OnePixel_(50, 40).png,0.99614286,0.99894017,45.17673,0.9773557,0.9997638,0.9992857,0.013398269,0.0127634015,0.9976693,0.1291943
2011_003194_OnePixel_(10, 40).png,0.9988402,0.9994445,50.83438,0.9935745,0.9999167,0.99975,0.011945688,0.010428457,0.9996729,0.11548247
2011_003194_OnePixel_(100, 50).png,0.99018973,0.9961783,41.002396,0.94573593,0.9991674,0.998444,0.029533833,0.026485892,0.9951053,0.18534103
2011_003194_OnePixel_(50, 40).png,0.99554676,0.99832696,44.404305,0.9746711,0.99960184,0.9991264,0.019431993,0.017472325,0.99748117,0.15069747
2011_003197_OnePixel_(10, 40).png,0.9993161,0.99983656,51.428802,0.99670696,0.9999382,0.99983186,0.008436654,0.0075888475,0.9991725,0.0982145
2011_003197_OnePixel_(100, 50).png,0.99533355,0.9989904,41.662903,0.9740561,0.99965954,0.9992144,0.015820604,0.015042336,0.9960734,0.14178224
2011_003197_OnePixel_(300, 80).png,0.9862034,0.9967035,36.928474,0.9275519,0.9990713,0.9974625,0.0243045,0.02361699,0.99048173,0.17818798
2011_003197_OnePixel_(50, 40).png,0.99746644,0.9993462,44.652767,0.98507804,0.9998232,0.9995434,0.012969378,0.011855879,0.99864566,0.1258416
2011_003201_OnePixel_(10, 40).png,0.99926937,0.99982584,52.46313,0.99567753,0.9999594,0.9998974,0.0033696257,0.0039731804,0.9995423,0.07412939
2011_003201_OnePixel_(100, 50).png,0.99340576,0.99824876,43.528053,0.9663873,0.9995538,0.998831,0.014083622,0.014005389,0.99648273,0.13883717
2011_003201_OnePixel_(300, 80).png,0.9819051,0.9954853,38.796875,0.90391284,0.99879485,0.99720585,0.021949984,0.022518389,0.98836523,0.17866488
2011_003201_OnePixel_(50, 40).png,0.99685705,0.9991357,46.683167,0.9827991,0.9997478,0.9993969,0.009884699,0.01021413,0.9982222,0.12021961
2011_003205_OnePixel_(10, 40).png,0.9991795,0.99969244,51.45159,0.9960213,0.9999272,0.9996928,0.009529328,0.008326679,0.9995989,0.1039129
2011_003205_OnePixel_(100, 50).png,0.9927751,0.9975655,41.416553,0.9594552,0.999393,0.9983254,0.021522485,0.020070922,0.9952498,0.16156533
2011_003205_OnePixel_(300, 80).png,0.980612,0.9934261,36.893265,0.8898028,0.9985118,0.99592185,0.032761145,0.03106556,0.9871386,0.20143057
2011_003205_OnePixel_(50, 40).png,0.99595594,0.9987285,44.53431,0.97716385,0.99970675,0.99909467,0.015294493,0.014523012,0.9973477,0.13616547
2011_003207_OnePixel_(10, 40).png,0.9992583,0.999798,52.580105,0.9957212,0.9999712,0.99981356,0.0054234215,0.0054101674,0.9997605,0.08309138
2011_003207_OnePixel_(100, 50).png,0.99145216,0.99723625,41.04592,0.95552164,0.99933046,0.99837035,0.025663989,0.023201909,0.99489355,0.17344572
2011_003207_OnePixel_(50, 40).png,0.9959501,0.9988775,43.845596,0.97933424,0.99977934,0.9992054,0.014863672,0.014007702,0.9971715,0.13507304
2011_003253_OnePixel_(10, 40).png,0.999453,0.99979866,52.545185,0.99698687,0.9999323,0.9998486,0.0059875813,0.005527672,0.9990752,0.084983476
2011_003253_OnePixel_(100, 50).png,0.9944799,0.9980389,42.56755,0.9613325,0.99956733,0.9992196,0.016787134,0.01560371,0.99644214,0.14658459
2011_003253_OnePixel_(50, 40).png,0.99702203,0.9988755,45.289936,0.98043215,0.99975544,0.9996471,0.013691981,0.01269844,0.9984689,0.1303666
2011_003254_OnePixel_(10, 40).png,0.9991295,0.9997797,51.576477,0.994011,0.99993366,0.9998219,0.006435357,0.006682967,0.999264,0.09228275
2011_003254_OnePixel_(100, 50).png,0.9933046,0.9981283,42.03221,0.96031404,0.99944365,0.9988301,0.019041808,0.018150324,0.99541533,0.1547944
2011_003254_OnePixel_(50, 40).png,0.9961771,0.9986266,44.463043,0.97855914,0.99967426,0.9993662,0.016560255,0.015299771,0.9974134,0.1408196
2011_003271_OnePixel_(10, 40).png,0.9992908,0.9997575,51.775787,0.9942937,0.9999229,0.99983716,0.0071964576,0.0066956747,0.99944884,0.09322623
2011_003271_OnePixel_(100, 50).png,0.9928572,0.9977679,41.421204,0.9535194,0.99938536,0.9987295,0.021755472,0.019998536,0.99480116,0.16423868
2011_003271_OnePixel_(50, 40).png,0.9964909,0.9988073,44.241833,0.9759283,0.9996375,0.9992494,0.018891228,0.016805787,0.99428576,0.14919649
2011_003275_OnePixel_(10, 40).png,0.9989268,0.9994608,51.255615,0.9866432,0.99995744,0.99931484,0.012682707,0.010847577,0.9995716,0.120485686
2011_003275_OnePixel_(100, 50).png,0.9890888,0.99513096,40.642128,0.8920222,0.9991986,0.9948942,0.038120598,0.032755118,0.99027246,0.20929031
